quarter,Ticker,Company_Name,Name,Type,Estimated_Value
fq4-2020,AAL,American Airlines Group Inc.,Ram,Analyst,-4.1
fq4-2020,AAL,American Airlines Group Inc.,Medic2525,Analyst,-4.1
fq4-2020,AAL,American Airlines Group Inc.,Analyst_7408013,Analyst,-4.11
fq4-2020,AAL,American Airlines Group Inc.,Analyst_5487226,Analyst,-4.11
fq4-2020,AAL,American Airlines Group Inc.,Analyst_2115368,Analyst,-4.12
fq4-2020,AAL,American Airlines Group Inc.,mnahmed,Analyst,-4.13
fq4-2020,AAL,American Airlines Group Inc.,ConspiracyPizza,Analyst,-4.15
fq4-2020,AAL,American Airlines Group Inc.,Tim P,Analyst,-4.15
fq4-2020,AAL,American Airlines Group Inc.,Zilvinas Speteliunas,Analyst,-4.16
fq4-2020,AAL,American Airlines Group Inc.,"Daniel McKenzie, CFA",Analyst,-4.25
fq4-2020,AAL,American Airlines Group Inc.,MaksimsGesins,Analyst,-4.28
fq4-2020,AAL,American Airlines Group Inc.,Lyubo,Analyst,-4.5
fq4-2020,AAL,American Airlines Group Inc.,ericjason15,Analyst,-1.82
fq4-2020,AAL,American Airlines Group Inc.,najehothman,Analyst,0.02
fq1-2020,AAN,"Aaron's, Inc.",AAN Reported Earnings,Generic,0.85
fq1-2020,AAN,"Aaron's, Inc.",Estimize Consensus,Generic,0.83
fq1-2020,AAN,"Aaron's, Inc.",Estimize Mean,Generic,0.81
fq1-2020,AAN,"Aaron's, Inc.",Wall Street Consensus,Generic,0.78
fq1-2020,AAN,"Aaron's, Inc.",Frederick Tremblay,Analyst,0.86
fq1-2020,AAN,"Aaron's, Inc.",Analyst_6377265,Analyst,0.83
fq1-2020,AAN,"Aaron's, Inc.",Analyst_2138331,Analyst,0.83
fq1-2020,AAN,"Aaron's, Inc.",Bill,Analyst,0.83
fq1-2020,AAN,"Aaron's, Inc.",TV447703,Analyst,0.82
fq1-2020,AAN,"Aaron's, Inc.","William Chappell, Jr.",Analyst,0.7
fq2-2020,AAN,"Aaron's, Inc.",AAN Reported Earnings,Generic,1.18
fq2-2020,AAN,"Aaron's, Inc.",AAN Guidance,Generic,0.83
fq2-2020,AAN,"Aaron's, Inc.",Estimize Consensus,Generic,0.84
fq2-2020,AAN,"Aaron's, Inc.",Estimize Mean,Generic,0.8
fq2-2020,AAN,"Aaron's, Inc.",Wall Street Consensus,Generic,0.82
fq2-2020,AAN,"Aaron's, Inc.",Medic2525,Analyst,0.87
fq2-2020,AAN,"Aaron's, Inc.",jean_acciari,Analyst,0.86
fq2-2020,AAN,"Aaron's, Inc.",Analyst_9639635,Analyst,0.84
fq2-2020,AAN,"Aaron's, Inc.",Analyst_5059282,Analyst,0.84
fq2-2020,AAN,"Aaron's, Inc.",Analyst_8113162,Analyst,0.84
fq2-2020,AAN,"Aaron's, Inc.",DF_5082802,Analyst,0.84
fq2-2020,AAN,"Aaron's, Inc.",TV447703,Analyst,0.83
fq2-2020,AAN,"Aaron's, Inc.","William Chappell, Jr.",Analyst,0.82
fq2-2020,AAN,"Aaron's, Inc.",Bill,Analyst,0.8
fq2-2020,AAN,"Aaron's, Inc.",Sentinel,Analyst,0.52
fq3-2020,AAN,"Aaron's, Inc.",AAN Reported Earnings,Generic,1.8
fq3-2020,AAN,"Aaron's, Inc.",AAN Guidance,Generic,1.45
fq3-2020,AAN,"Aaron's, Inc.",Estimize Consensus,Generic,1.46
fq3-2020,AAN,"Aaron's, Inc.",Estimize Mean,Generic,1.35
fq3-2020,AAN,"Aaron's, Inc.",Wall Street Consensus,Generic,1.44
fq3-2020,AAN,"Aaron's, Inc.",Ben Jen,Analyst,1.47
fq3-2020,AAN,"Aaron's, Inc.",Bill,Analyst,1.46
fq3-2020,AAN,"Aaron's, Inc.",Bill Chappell,Analyst,1.44
fq3-2020,AAN,"Aaron's, Inc.",TV447703,Analyst,1.43
fq3-2020,AAN,"Aaron's, Inc.",Analyst_2088276,Analyst,1.43
fq3-2020,AAN,"Aaron's, Inc.","William Chappell, Jr.",Analyst,0.86
fq4-2020,AAN,"Aaron's, Inc.",AAN Reported Earnings,Generic,0.79
fq4-2020,AAN,"Aaron's, Inc.",AAN Guidance,Generic,1.25
fq4-2020,AAN,"Aaron's, Inc.",Estimize Consensus,Generic,1.33
fq4-2020,AAN,"Aaron's, Inc.",Estimize Mean,Generic,1.16
fq4-2020,AAN,"Aaron's, Inc.",Wall Street Consensus,Generic,0.76
fq4-2020,AAN,"Aaron's, Inc.",TV447703,Analyst,0.79
fq4-2020,AAN,"Aaron's, Inc.",Bill Chappell,Analyst,0.68
fq4-2020,AAN,"Aaron's, Inc.","William Chappell, Jr.",Analyst,1.11
fq4-2020,AAN,"Aaron's, Inc.",Dominantstock,Analyst,1.3
fq4-2020,AAN,"Aaron's, Inc.",Bill,Analyst,1.31
fq4-2020,AAN,"Aaron's, Inc.",Jen_F,Analyst,1.44
fq4-2020,AAN,"Aaron's, Inc.",Bill_Maurer,Analyst,1.48
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Reported Earnings,Generic,-0.44
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Guidance,Generic,-0.38
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Consensus,Generic,-0.32
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Mean,Generic,-0.32
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Wall Street Consensus,Generic,-0.37
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_3159502,Analyst,-0.42
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Alex Henderson,Analyst,-0.37
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_5477164,Analyst,-0.37
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",JFally,Analyst,-0.36
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Ben Jen,Analyst,-0.35
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Zilvinas Speteliunas,Analyst,-0.35
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Frederick Tremblay,Analyst,-0.34
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Bill,Analyst,-0.33
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",robert brand,Analyst,-0.31
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",osbjmg,Analyst,-0.3
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",andluger,Analyst,-0.3
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",coffeepster,Analyst,-0.29
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Plu,Analyst,-0.27
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",rpajam,Analyst,-0.27
fq1-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_5841627,Analyst,-0.17
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Reported Earnings,Generic,-0.24
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Consensus,Generic,-0.21
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Mean,Generic,-0.2
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Wall Street Consensus,Generic,-0.25
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Sentinel,Analyst,-0.23
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",andluger,Analyst,-0.23
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Bill,Analyst,-0.23
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_4464782,Analyst,-0.25
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Medic2525,Analyst,-0.22
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Plu,Analyst,-0.22
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Zilvinas Speteliunas,Analyst,-0.21
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Alex Henderson,Analyst,-0.27
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Mixwell,Analyst,-0.2
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_3159502,Analyst,-0.3
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",kobv,Analyst,-0.17
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",robert brand,Analyst,-0.16
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",rpajam,Analyst,-0.15
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",shafeiaadly,Analyst,-0.15
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Kevinemeier,Analyst,-0.15
fq2-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_5841627,Analyst,-0.06
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Reported Earnings,Generic,-0.06
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Guidance,Generic,-0.12
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Consensus,Generic,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Mean,Generic,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Wall Street Consensus,Generic,-0.08
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",shafeiaadly,Analyst,-0.06
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Ben Jen,Analyst,-0.06
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",andluger,Analyst,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Bill,Analyst,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Kevinemeier,Analyst,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Zilvinas Speteliunas,Analyst,-0.05
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_3159502,Analyst,-0.08
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Plu,Analyst,-0.08
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",robert brand,Analyst,-0.03
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",rpajam,Analyst,-0.02
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",Alex Henderson,Analyst,-0.1
fq3-2020,AAOI,"Applied Optoelectronics, Inc.",bubbybubster,Analyst,0.02
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Reported Earnings,Generic,-0.2
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",AAOI Guidance,Generic,-0.22
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Consensus,Generic,-0.18
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Estimize Mean,Generic,-0.11
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Wall Street Consensus,Generic,-0.23
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",andluger,Analyst,-0.19
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_3159502,Analyst,-0.19
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Bill,Analyst,-0.19
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Zilvinas Speteliunas,Analyst,-0.19
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Alex Henderson,Analyst,-0.24
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_4865844,Analyst,-0.14
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",rpajam,Analyst,-0.02
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Kevinemeier,Analyst,0.05
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",Analyst_2421160,Analyst,0.1
fq4-2020,AAOI,"Applied Optoelectronics, Inc.",mstepan,Analyst,0.1
fq1-2020,AAON,AAON Inc.,AAON Reported Earnings,Generic,0.41
fq1-2020,AAON,AAON Inc.,Estimize Consensus,Generic,0.34
fq1-2020,AAON,AAON Inc.,Estimize Mean,Generic,0.34
fq1-2020,AAON,AAON Inc.,Wall Street Consensus,Generic,0.35
fq1-2020,AAON,AAON Inc.,Ben Jen,Analyst,0.34
fq1-2020,AAON,AAON Inc.,Bill,Analyst,0.34
fq1-2020,AAON,AAON Inc.,Frederick Tremblay,Analyst,0.34
fq1-2020,AAON,AAON Inc.,Analyst_2777191,Analyst,0.33
fq2-2020,AAON,AAON Inc.,AAON Reported Earnings,Generic,0.34
fq2-2020,AAON,AAON Inc.,Estimize Consensus,Generic,0.38
fq2-2020,AAON,AAON Inc.,Estimize Mean,Generic,0.36
fq2-2020,AAON,AAON Inc.,Wall Street Consensus,Generic,0.37
fq2-2020,AAON,AAON Inc.,Frederick Tremblay,Analyst,0.34
fq2-2020,AAON,AAON Inc.,Sentinel,Analyst,0.35
fq2-2020,AAON,AAON Inc.,Bill,Analyst,0.38
fq3-2020,AAON,AAON Inc.,AAON Reported Earnings,Generic,0.38
fq3-2020,AAON,AAON Inc.,Estimize Mean,Generic,-
fq3-2020,AAON,AAON Inc.,Wall Street Consensus,Generic,0.31
fq3-2020,AAON,AAON Inc.,Bill,Analyst,0.32
fq4-2020,AAON,AAON Inc.,AAON Reported Earnings,Generic,0.27
fq4-2020,AAON,AAON Inc.,Estimize Mean,Generic,-
fq4-2020,AAON,AAON Inc.,Wall Street Consensus,Generic,0.29
fq4-2020,AAON,AAON Inc.,Bill,Analyst,0.33
fq1-2020,AAP,Advance Auto Parts Inc.,AAP Reported Earnings,Generic,0.91
fq1-2020,AAP,Advance Auto Parts Inc.,Estimize Consensus,Generic,1.8
fq1-2020,AAP,Advance Auto Parts Inc.,Estimize Mean,Generic,2.03
fq1-2020,AAP,Advance Auto Parts Inc.,Wall Street Consensus,Generic,1.76
fq1-2020,AAP,Advance Auto Parts Inc.,loopie,Analyst,1.73
fq1-2020,AAP,Advance Auto Parts Inc.,Analyst_7973079,Analyst,1.75
fq1-2020,AAP,Advance Auto Parts Inc.,Analyst_1282980,Analyst,1.76
fq1-2020,AAP,Advance Auto Parts Inc.,Sentinel,Analyst,1.77
fq1-2020,AAP,Advance Auto Parts Inc.,TV447703,Analyst,1.8
fq1-2020,AAP,Advance Auto Parts Inc.,Ben Jen,Analyst,1.8
fq1-2020,AAP,Advance Auto Parts Inc.,Bill,Analyst,1.81
fq1-2020,AAP,Advance Auto Parts Inc.,Ron,Analyst,1.85
fq1-2020,AAP,Advance Auto Parts Inc.,robert brand,Analyst,1.85
fq1-2020,AAP,Advance Auto Parts Inc.,WincoreCapital,Analyst,1.85
fq1-2020,AAP,Advance Auto Parts Inc.,Frederick Tremblay,Analyst,1.95
fq1-2020,AAP,Advance Auto Parts Inc.,"Brian Nagel, CFA",Analyst,2.47
fq1-2020,AAP,Advance Auto Parts Inc.,Analyst_3642898,Analyst,2.76
fq1-2020,AAP,Advance Auto Parts Inc.,"Bret Jordan, CFA",Analyst,3.29
fq2-2020,AAP,Advance Auto Parts Inc.,AAP Reported Earnings,Generic,2.92
fq2-2020,AAP,Advance Auto Parts Inc.,Estimize Consensus,Generic,2.03
fq2-2020,AAP,Advance Auto Parts Inc.,Estimize Mean,Generic,1.96
fq2-2020,AAP,Advance Auto Parts Inc.,Wall Street Consensus,Generic,1.98
fq2-2020,AAP,Advance Auto Parts Inc.,"Bret Jordan, CFA",Analyst,2.81
fq2-2020,AAP,Advance Auto Parts Inc.,TV447703,Analyst,2.39
fq2-2020,AAP,Advance Auto Parts Inc.,Analyst_8113162,Analyst,2.03
fq2-2020,AAP,Advance Auto Parts Inc.,Dem,Analyst,1.98
fq2-2020,AAP,Advance Auto Parts Inc.,Bill,Analyst,1.9
fq2-2020,AAP,Advance Auto Parts Inc.,robert brand,Analyst,1.85
fq2-2020,AAP,Advance Auto Parts Inc.,vovakm,Analyst,1.82
fq2-2020,AAP,Advance Auto Parts Inc.,"Brian Nagel, CFA",Analyst,1.61
fq2-2020,AAP,Advance Auto Parts Inc.,Sentinel,Analyst,1.28
fq3-2020,AAP,Advance Auto Parts Inc.,AAP Reported Earnings,Generic,2.81
fq3-2020,AAP,Advance Auto Parts Inc.,Estimize Consensus,Generic,2.83
fq3-2020,AAP,Advance Auto Parts Inc.,Estimize Mean,Generic,2.74
fq3-2020,AAP,Advance Auto Parts Inc.,Wall Street Consensus,Generic,2.7
fq3-2020,AAP,Advance Auto Parts Inc.,robert brand,Analyst,2.82
fq3-2020,AAP,Advance Auto Parts Inc.,TV447703,Analyst,2.83
fq3-2020,AAP,Advance Auto Parts Inc.,Ben Jen,Analyst,2.75
fq3-2020,AAP,Advance Auto Parts Inc.,Bill,Analyst,2.75
fq3-2020,AAP,Advance Auto Parts Inc.,jean_acciari,Analyst,3
fq3-2020,AAP,Advance Auto Parts Inc.,"Brian Nagel, CFA",Analyst,2.3
fq4-2020,AAP,Advance Auto Parts Inc.,AAP Reported Earnings,Generic,1.87
fq4-2020,AAP,Advance Auto Parts Inc.,Estimize Consensus,Generic,2.11
fq4-2020,AAP,Advance Auto Parts Inc.,Estimize Mean,Generic,2
fq4-2020,AAP,Advance Auto Parts Inc.,Wall Street Consensus,Generic,1.98
fq4-2020,AAP,Advance Auto Parts Inc.,"Brian Nagel, CFA",Analyst,1.8
fq4-2020,AAP,Advance Auto Parts Inc.,TV447703,Analyst,2.01
fq4-2020,AAP,Advance Auto Parts Inc.,robert brand,Analyst,2.04
fq4-2020,AAP,Advance Auto Parts Inc.,Bill,Analyst,2.15
fq1-2020,AAPL,Apple Inc.,AAPL Reported Earnings,Generic,1.25
fq1-2020,AAPL,Apple Inc.,Estimize Consensus,Generic,1.15
fq1-2020,AAPL,Apple Inc.,Estimize Mean,Generic,1.14
fq1-2020,AAPL,Apple Inc.,Wall Street Consensus,Generic,1.13
fq1-2020,AAPL,Apple Inc.,Analyst_6812161,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,Analyst_8775157,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,Analyst_737033,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,miltrltr,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,Analyst_4316998,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,Avinash,Analyst,1.25
fq1-2020,AAPL,Apple Inc.,Analyst_5607057,Analyst,1.26
fq1-2020,AAPL,Apple Inc.,panda_w,Analyst,1.26
fq1-2020,AAPL,Apple Inc.,EDWIN ORTIZ,Analyst,1.23
fq1-2020,AAPL,Apple Inc.,Alamosbeat,Analyst,1.23
fq1-2020,AAPL,Apple Inc.,sushil,Analyst,1.22
fq1-2020,AAPL,Apple Inc.,Analyst_7779696,Analyst,1.22
fq1-2020,AAPL,Apple Inc.,Analyst_3290108,Analyst,1.22
fq1-2020,AAPL,Apple Inc.,Analyst_6221028,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Jonette,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Analyst_9971984,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Analyst_9311341,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Tintin31,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Analyst_6836919,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Analyst_3874771,Analyst,1.21
fq1-2020,AAPL,Apple Inc.,Joey,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,Analyst_508786,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,khoka214,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,TBuckley,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,Analyst_4146227,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,TTQ1991,Analyst,1.2
fq1-2020,AAPL,Apple Inc.,RaghuRam,Analyst,1.19
fq1-2020,AAPL,Apple Inc.,Analyst_3159502,Analyst,1.19
fq1-2020,AAPL,Apple Inc.,Analyst_1972122,Analyst,1.19
fq1-2020,AAPL,Apple Inc.,Gregg Thurman,Analyst,1.19
fq2-2020,AAPL,Apple Inc.,AAPL Reported Earnings,Generic,0.64
fq2-2020,AAPL,Apple Inc.,Estimize Consensus,Generic,0.58
fq2-2020,AAPL,Apple Inc.,Estimize Mean,Generic,0.62
fq2-2020,AAPL,Apple Inc.,Wall Street Consensus,Generic,0.56
fq2-2020,AAPL,Apple Inc.,crespov,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_5385162,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_5614671,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_4592242,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_4452969,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_2741491,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_7368202,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_1189654,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_530056,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_4142124,Analyst,0.64
fq2-2020,AAPL,Apple Inc.,Analyst_1787247,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_7439408,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_7971658,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,BCEAGLE74,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Cwill,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,riccardo_m,Analyst,0.65
fq2-2020,AAPL,Apple Inc.,Analyst_788834,Analyst,0.65
fq2-2020,AAPL,Apple Inc.,Analyst_8160889,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_8645565,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_6532806,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,rs_thadani,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Bramha,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,LA_Engineer,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Kimbo,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Marco Rossi,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_4232083,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_195118,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_1486360,Analyst,0.63
fq2-2020,AAPL,Apple Inc.,Analyst_3913400,Analyst,0.65
fq2-2020,AAPL,Apple Inc.,Analyst_3973262,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,AAPL Reported Earnings,Generic,0.65
fq3-2020,AAPL,Apple Inc.,Estimize Consensus,Generic,0.53
fq3-2020,AAPL,Apple Inc.,Estimize Mean,Generic,0.54
fq3-2020,AAPL,Apple Inc.,Wall Street Consensus,Generic,0.51
fq3-2020,AAPL,Apple Inc.,kyleevanmurphy,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,Analyst_7344258,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,GrinderCapital,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,Analyst_8501733,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,Analyst_7243537,Analyst,0.64
fq3-2020,AAPL,Apple Inc.,Analyst_3598297,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,jimmypsu35,Analyst,0.65
fq3-2020,AAPL,Apple Inc.,Jocelyn Lopez,Analyst,0.64
fq3-2020,AAPL,Apple Inc.,Analyst_5727836,Analyst,0.64
fq3-2020,AAPL,Apple Inc.,sajjad,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,Analyst_2680948,Analyst,0.66
fq3-2020,AAPL,Apple Inc.,skrrrreeeeeeee,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,mowerbob,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,Analyst_2995157,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,DrOctogone,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,Analyst_2805367,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,Analyst_3219570,Analyst,0.63
fq3-2020,AAPL,Apple Inc.,Relte,Analyst,0.62
fq3-2020,AAPL,Apple Inc.,HASAN OGUZ,Analyst,0.62
fq3-2020,AAPL,Apple Inc.,sugarfysh,Analyst,0.62
fq3-2020,AAPL,Apple Inc.,Analyst_4246828,Analyst,0.62
fq3-2020,AAPL,Apple Inc.,uberdaddy,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_3243841,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_9402829,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Zacking1982,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_4703258,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_2348576,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_8423513,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,PJH,Analyst,0.61
fq3-2020,AAPL,Apple Inc.,Analyst_8766584,Analyst,0.61
fq4-2020,AAPL,Apple Inc.,AAPL Reported Earnings,Generic,0.73
fq4-2020,AAPL,Apple Inc.,Estimize Consensus,Generic,0.76
fq4-2020,AAPL,Apple Inc.,Estimize Mean,Generic,0.76
fq4-2020,AAPL,Apple Inc.,Wall Street Consensus,Generic,0.71
fq4-2020,AAPL,Apple Inc.,Academy4daWise,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Gerrit,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_7639841,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4525166,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_6825371,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,skull2003,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_6362830,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_3209473,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4288044,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_727375,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,bwolf3,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_1242753,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4426482,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4642668,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_6405856,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Strontain,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,SDinow,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_6673540,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_5248193,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,AAFED,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_3991360,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_3466341,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_6490946,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4209670,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_4641260,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Analyst_3670895,Analyst,0.73
fq4-2020,AAPL,Apple Inc.,Baraujo22,Analyst,0.72
fq4-2020,AAPL,Apple Inc.,chiron09,Analyst,0.74
fq4-2020,AAPL,Apple Inc.,Louie Cale,Analyst,0.74
fq4-2020,AAPL,Apple Inc.,Charlotte Walker,Analyst,0.72
fq1-2020,AAWW,Atlas Air Worldwide Holdings Inc.,AAWW Reported Earnings,Generic,1.15
fq1-2020,AAWW,Atlas Air Worldwide Holdings Inc.,Estimize Consensus,Generic,0.08
fq1-2020,AAWW,Atlas Air Worldwide Holdings Inc.,Estimize Mean,Generic,0.08
fq1-2020,AAWW,Atlas Air Worldwide Holdings Inc.,Wall Street Consensus,Generic,0.05
fq1-2020,AAWW,Atlas Air Worldwide Holdings Inc.,Analyst_2777191,Analyst,0.5
